Name	Key	Frames	X	Y	Size
{1f482}	[898]	1	0.03125	0.21875	0.015625
{1f483-1f3fb}	[899]	1	0.046875	0.21875	0.015625
{1f483-1f3fc}	[900]	1	0.0625	0.21875	0.015625
{1f483-1f3fd}	[901]	1	0.078125	0.21875	0.015625
{1f483-1f3fe}	[902]	1	0.09375	0.21875	0.015625
{1f483-1f3ff}	[903]	1	0.109375	0.21875	0.015625
{1f483}	[904]	1	0.125	0.21875	0.015625
{1f484}	[905]	1	0.140625	0.21875	0.015625
{1f485-1f3fb}	[906]	1	0.15625	0.21875	0.015625
{1f485-1f3fc}	[907]	1	0.171875	0.21875	0.015625
{1f485-1f3fd}	[908]	1	0.1875	0.21875	0.015625
{1f485-1f3fe}	[909]	1	0.203125	0.21875	0.015625
{1f485-1f3ff}	[910]	1	0.21875	0.21875	0.015625
{1f485}	[911]	1	0.234375	0.21875	0.015625
{1f486-1f3fb}	[912]	1	0.25	0.21875	0.015625
{1f486-1f3fc}	[913]	1	0.265625	0.21875	0.015625
{1f486-1f3fd}	[914]	1	0.28125	0.21875	0.015625
{1f486-1f3fe}	[915]	1	0.296875	0.21875	0.015625
{1f486-1f3ff}	[916]	1	0.3125	0.21875	0.015625
{1f486}	[917]	1	0.328125	0.21875	0.015625
{1f487-1f3fb}	[918]	1	0.34375	0.21875	0.015625
{1f487-1f3fc}	[919]	1	0.359375	0.21875	0.015625
{1f487-1f3fd}	[920]	1	0.375	0.21875	0.015625
{1f487-1f3fe}	[921]	1	0.390625	0.21875	0.015625
{1f487-1f3ff}	[922]	1	0.40625	0.21875	0.015625
{1f487}	[923]	1	0.421875	0.21875	0.015625
{1f488}	[924]	1	0.4375	0.21875	0.015625
{1f489}	[925]	1	0.453125	0.21875	0.015625
{1f48a}	[926]	1	0.46875	0.21875	0.015625
{1f48b}	[927]	1	0.484375	0.21875	0.015625
{1f48c}	[928]	1	0.5	0.21875	0.015625
{1f48d}	[929]	1	0.515625	0.21875	0.015625
{1f48e}	[930]	1	0.53125	0.21875	0.015625
{1f48f}	[931]	1	0.546875	0.21875	0.015625
{1f490}	[932]	1	0.5625	0.21875	0.015625
{1f491}	[933]	1	0.578125	0.21875	0.015625
{1f492}	[934]	1	0.59375	0.21875	0.015625
{1f493}	[935]	1	0.609375	0.21875	0.015625
{1f494}	[936]	1	0.625	0.21875	0.015625
{1f495}	[937]	1	0.640625	0.21875	0.015625
{1f496}	[938]	1	0.65625	0.21875	0.015625
{1f497}	[939]	1	0.671875	0.21875	0.015625
{1f498}	[940]	1	0.6875	0.21875	0.015625
{1f499}	[941]	1	0.703125	0.21875	0.015625
{1f49a}	[942]	1	0.71875	0.21875	0.015625
{1f49b}	[943]	1	0.734375	0.21875	0.015625
{1f49c}	[944]	1	0.75	0.21875	0.015625
{1f49d}	[945]	1	0.765625	0.21875	0.015625
{1f49e}	[946]	1	0.78125	0.21875	0.015625
{1f49f}	[947]	1	0.796875	0.21875	0.015625
{1f4a0}	[948]	1	0.8125	0.21875	0.015625
{1f4a1}	[949]	1	0.828125	0.21875	0.015625
{1f4a2}	[950]	1	0.84375	0.21875	0.015625
{1f4a3}	[951]	1	0.859375	0.21875	0.015625
{1f4a4}	[952]	1	0.875	0.21875	0.015625
{1f4a5}	[953]	1	0.890625	0.21875	0.015625
{1f4a6}	[954]	1	0.90625	0.21875	0.015625
{1f4a7}	[955]	1	0.921875	0.21875	0.015625
{1f4a8}	[956]	1	0.9375	0.21875	0.015625
{1f4a9}	[957]	1	0.953125	0.21875	0.015625
{1f4aa-1f3fb}	[958]	1	0.96875	0.21875	0.015625
{1f4aa-1f3fc}	[959]	1	0.984375	0.21875	0.015625
{1f4aa-1f3fd}	[960]	1	0	0.234375	0.015625
{1f4aa-1f3fe}	[961]	1	0.015625	0.234375	0.015625
{1f4aa-1f3ff}	[962]	1	0.03125	0.234375	0.015625
{1f4aa}	[963]	1	0.046875	0.234375	0.015625
{1f4ab}	[964]	1	0.0625	0.234375	0.015625
{1f4ac}	[965]	1	0.078125	0.234375	0.015625
{1f4ad}	[966]	1	0.09375	0.234375	0.015625
{1f4ae}	[967]	1	0.109375	0.234375	0.015625
{1f4af}	[968]	1	0.125	0.234375	0.015625
{1f4b0}	[969]	1	0.140625	0.234375	0.015625
{1f4b1}	[970]	1	0.15625	0.234375	0.015625
{1f4b2}	[971]	1	0.171875	0.234375	0.015625
{1f4b3}	[972]	1	0.1875	0.234375	0.015625
{1f4b4}	[973]	1	0.203125	0.234375	0.015625
{1f4b5}	[974]	1	0.21875	0.234375	0.015625
{1f4b6}	[975]	1	0.234375	0.234375	0.015625
{1f4b7}	[976]	1	0.25	0.234375	0.015625
{1f4b8}	[977]	1	0.265625	0.234375	0.015625
{1f4b9}	[978]	1	0.28125	0.234375	0.015625
{1f4ba}	[979]	1	0.296875	0.234375	0.015625
{1f4bb}	[980]	1	0.3125	0.234375	0.015625
{1f4bc}	[981]	1	0.328125	0.234375	0.015625
{1f4bd}	[982]	1	0.34375	0.234375	0.015625
{1f4be}	[983]	1	0.359375	0.234375	0.015625
{1f4bf}	[984]	1	0.375	0.234375	0.015625
{1f4c0}	[985]	1	0.390625	0.234375	0.015625
{1f4c1}	[986]	1	0.40625	0.234375	0.015625
{1f4c2}	[987]	1	0.421875	0.234375	0.015625
{1f4c3}	[988]	1	0.4375	0.234375	0.015625
{1f4c4}	[989]	1	0.453125	0.234375	0.015625
{1f4c5}	[990]	1	0.46875	0.234375	0.015625
{1f4c6}	[991]	1	0.484375	0.234375	0.015625
{1f4c7}	[992]	1	0.5	0.234375	0.015625
{1f4c8}	[993]	1	0.515625	0.234375	0.015625
{1f4c9}	[994]	1	0.53125	0.234375	0.015625
{1f4ca}	[995]	1	0.546875	0.234375	0.015625
{1f4cb}	[996]	1	0.5625	0.234375	0.015625
{1f4cc}	[997]	1	0.578125	0.234375	0.015625
{1f4cd}	[998]	1	0.59375	0.234375	0.015625
{1f4ce}	[999]	1	0.609375	0.234375	0.015625
{1f4cf}	[1000]	1	0.625	0.234375	0.015625
{1f4d0}	[1001]	1	0.640625	0.234375	0.015625
{1f4d1}	[1002]	1	0.65625	0.234375	0.015625
{1f4d2}	[1003]	1	0.671875	0.234375	0.015625
{1f4d3}	[1004]	1	0.6875	0.234375	0.015625
{1f4d4}	[1005]	1	0.703125	0.234375	0.015625
{1f4d5}	[1006]	1	0.71875	0.234375	0.015625
{1f4d6}	[1007]	1	0.734375	0.234375	0.015625
{1f4d7}	[1008]	1	0.75	0.234375	0.015625
{1f4d8}	[1009]	1	0.765625	0.234375	0.015625
{1f4d9}	[1010]	1	0.78125	0.234375	0.015625
{1f4da}	[1011]	1	0.796875	0.234375	0.015625
{1f4db}	[1012]	1	0.8125	0.234375	0.015625
{1f4dc}	[1013]	1	0.828125	0.234375	0.015625
{1f4dd}	[1014]	1	0.84375	0.234375	0.015625
{1f4de}	[1015]	1	0.859375	0.234375	0.015625
{1f4df}	[1016]	1	0.875	0.234375	0.015625
{1f4e0}	[1017]	1	0.890625	0.234375	0.015625
{1f4e1}	[1018]	1	0.90625	0.234375	0.015625
{1f4e2}	[1019]	1	0.921875	0.234375	0.015625
{1f4e3}	[1020]	1	0.9375	0.234375	0.015625
{1f4e4}	[1021]	1	0.953125	0.234375	0.015625
{1f4e5}	[1022]	1	0.96875	0.234375	0.015625
{1f4e6}	[1023]	1	0.984375	0.234375	0.015625
{1f4e7}	[1024]	1	0	0.25	0.015625
{1f4e8}	[1025]	1	0.015625	0.25	0.015625
{1f4e9}	[1026]	1	0.03125	0.25	0.015625
{1f4ea}	[1027]	1	0.046875	0.25	0.015625
{1f4eb}	[1028]	1	0.0625	0.25	0.015625
{1f4ec}	[1029]	1	0.078125	0.25	0.015625
{1f4ed}	[1030]	1	0.09375	0.25	0.015625
{1f4ee}	[1031]	1	0.109375	0.25	0.015625
{1f4ef}	[1032]	1	0.125	0.25	0.015625
{1f4f0}	[1033]	1	0.140625	0.25	0.015625
{1f4f1}	[1034]	1	0.15625	0.25	0.015625
{1f4f2}	[1035]	1	0.171875	0.25	0.015625
{1f4f3}	[1036]	1	0.1875	0.25	0.015625
{1f4f4}	[1037]	1	0.203125	0.25	0.015625
{1f4f5}	[1038]	1	0.21875	0.25	0.015625
{1f4f6}	[1039]	1	0.234375	0.25	0.015625
{1f4f7}	[1040]	1	0.25	0.25	0.015625
{1f4f8}	[1041]	1	0.265625	0.25	0.015625
{1f4f9}	[1042]	1	0.28125	0.25	0.015625
{1f4fa}	[1043]	1	0.296875	0.25	0.015625
{1f4fb}	[1044]	1	0.3125	0.25	0.015625
{1f4fc}	[1045]	1	0.328125	0.25	0.015625
{1f4fd}	[1046]	1	0.34375	0.25	0.015625
{1f4ff}	[1047]	1	0.359375	0.25	0.015625
{1f500}	[1048]	1	0.375	0.25	0.015625
{1f501}	[1049]	1	0.390625	0.25	0.015625
{1f502}	[1050]	1	0.40625	0.25	0.015625
{1f503}	[1051]	1	0.421875	0.25	0.015625
{1f504}	[1052]	1	0.4375	0.25	0.015625
{1f505}	[1053]	1	0.453125	0.25	0.015625
{1f506}	[1054]	1	0.46875	0.25	0.015625
{1f507}	[1055]	1	0.484375	0.25	0.015625
{1f508}	[1056]	1	0.5	0.25	0.015625
{1f509}	[1057]	1	0.515625	0.25	0.015625
{1f50a}	[1058]	1	0.53125	0.25	0.015625
{1f50b}	[1059]	1	0.546875	0.25	0.015625
{1f50c}	[1060]	1	0.5625	0.25	0.015625
{1f50d}	[1061]	1	0.578125	0.25	0.015625
{1f50e}	[1062]	1	0.59375	0.25	0.015625
{1f50f}	[1063]	1	0.609375	0.25	0.015625
{1f510}	[1064]	1	0.625	0.25	0.015625
{1f511}	[1065]	1	0.640625	0.25	0.015625
{1f512}	[1066]	1	0.65625	0.25	0.015625
{1f513}	[1067]	1	0.671875	0.25	0.015625
{1f514}	[1068]	1	0.6875	0.25	0.015625
{1f515}	[1069]	1	0.703125	0.25	0.015625
{1f516}	[1070]	1	0.71875	0.25	0.015625
{1f517}	[1071]	1	0.734375	0.25	0.015625
{1f518}	[1072]	1	0.75	0.25	0.015625
{1f519}	[1073]	1	0.765625	0.25	0.015625
{1f51a}	[1074]	1	0.78125	0.25	0.015625
{1f51b}	[1075]	1	0.796875	0.25	0.015625
{1f51c}	[1076]	1	0.8125	0.25	0.015625
{1f51d}	[1077]	1	0.828125	0.25	0.015625
{1f51e}	[1078]	1	0.84375	0.25	0.015625
{1f51f}	[1079]	1	0.859375	0.25	0.015625
{1f520}	[1080]	1	0.875	0.25	0.015625
{1f521}	[1081]	1	0.890625	0.25	0.015625
{1f522}	[1082]	1	0.90625	0.25	0.015625
{1f523}	[1083]	1	0.921875	0.25	0.015625
{1f524}	[1084]	1	0.9375	0.25	0.015625
{1f525}	[1085]	1	0.953125	0.25	0.015625
{1f526}	[1086]	1	0.96875	0.25	0.015625
{1f527}	[1087]	1	0.984375	0.25	0.015625
{1f528}	[1088]	1	0	0.265625	0.015625
{1f529}	[1089]	1	0.015625	0.265625	0.015625
{1f52a}	[1090]	1	0.03125	0.265625	0.015625
{1f52b}	[1091]	1	0.046875	0.265625	0.015625
{1f52c}	[1092]	1	0.0625	0.265625	0.015625
{1f52d}	[1093]	1	0.078125	0.265625	0.015625
{1f52e}	[1094]	1	0.09375	0.265625	0.015625
{1f52f}	[1095]	1	0.109375	0.265625	0.015625
{1f530}	[1096]	1	0.125	0.265625	0.015625
{1f531}	[1097]	1	0.140625	0.265625	0.015625
{1f532}	[1098]	1	0.15625	0.265625	0.015625
{1f533}	[1099]	1	0.171875	0.265625	0.015625
{1f534}	[1100]	1	0.1875	0.265625	0.015625
{1f535}	[1101]	1	0.203125	0.265625	0.015625
{1f536}	[1102]	1	0.21875	0.265625	0.015625
{1f537}	[1103]	1	0.234375	0.265625	0.015625
{1f538}	[1104]	1	0.25	0.265625	0.015625
{1f539}	[1105]	1	0.265625	0.265625	0.015625
{1f53a}	[1106]	1	0.28125	0.265625	0.015625
{1f53b}	[1107]	1	0.296875	0.265625	0.015625
{1f53c}	[1108]	1	0.3125	0.265625	0.015625
{1f53d}	[1109]	1	0.328125	0.265625	0.015625
{1f549}	[1110]	1	0.34375	0.265625	0.015625
{1f54a}	[1111]	1	0.359375	0.265625	0.015625
{1f54b}	[1112]	1	0.375	0.265625	0.015625
{1f54c}	[1113]	1	0.390625	0.265625	0.015625
{1f54d}	[1114]	1	0.40625	0.265625	0.015625
{1f54e}	[1115]	1	0.421875	0.265625	0.015625
{1f550}	[1116]	1	0.4375	0.265625	0.015625
{1f551}	[1117]	1	0.453125	0.265625	0.015625
{1f552}	[1118]	1	0.46875	0.265625	0.015625
{1f553}	[1119]	1	0.484375	0.265625	0.015625
{1f554}	[1120]	1	0.5	0.265625	0.015625
{1f555}	[1121]	1	0.515625	0.265625	0.015625
{1f556}	[1122]	1	0.53125	0.265625	0.015625
{1f557}	[1123]	1	0.546875	0.265625	0.015625
{1f558}	[1124]	1	0.5625	0.265625	0.015625
{1f559}	[1125]	1	0.578125	0.265625	0.015625
{1f55a}	[1126]	1	0.59375	0.265625	0.015625
{1f55b}	[1127]	1	0.609375	0.265625	0.015625
{1f55c}	[1128]	1	0.625	0.265625	0.015625
{1f55d}	[1129]	1	0.640625	0.265625	0.015625
{1f55e}	[1130]	1	0.65625	0.265625	0.015625
{1f55f}	[1131]	1	0.671875	0.265625	0.015625
{1f560}	[1132]	1	0.6875	0.265625	0.015625
{1f561}	[1133]	1	0.703125	0.265625	0.015625
{1f562}	[1134]	1	0.71875	0.265625	0.015625
{1f563}	[1135]	1	0.734375	0.265625	0.015625
{1f564}	[1136]	1	0.75	0.265625	0.015625
{1f565}	[1137]	1	0.765625	0.265625	0.015625
{1f566}	[1138]	1	0.78125	0.265625	0.015625
{1f567}	[1139]	1	0.796875	0.265625	0.015625
{1f56f}	[1140]	1	0.8125	0.265625	0.015625
{1f570}	[1141]	1	0.828125	0.265625	0.015625
{1f573}	[1142]	1	0.84375	0.265625	0.015625
{1f574}	[1143]	1	0.859375	0.265625	0.015625
{1f575-1f3fb}	[1144]	1	0.875	0.265625	0.015625
{1f575-1f3fc}	[1145]	1	0.890625	0.265625	0.015625
{1f575-1f3fd}	[1146]	1	0.90625	0.265625	0.015625
{1f575-1f3fe}	[1147]	1	0.921875	0.265625	0.015625
{1f575-1f3ff}	[1148]	1	0.9375	0.265625	0.015625
{1f575}	[1149]	1	0.953125	0.265625	0.015625
{1f576}	[1150]	1	0.96875	0.265625	0.015625
{1f577}	[1151]	1	0.984375	0.265625	0.015625
{1f578}	[1152]	1	0	0.28125	0.015625
{1f579}	[1153]	1	0.015625	0.28125	0.015625
{1f587}	[1154]	1	0.03125	0.28125	0.015625
{1f58a}	[1155]	1	0.046875	0.28125	0.015625
{1f58b}	[1156]	1	0.0625	0.28125	0.015625
{1f58c}	[1157]	1	0.078125	0.28125	0.015625
{1f58d}	[1158]	1	0.09375	0.28125	0.015625
{1f590-1f3fb}	[1159]	1	0.109375	0.28125	0.015625
{1f590-1f3fc}	[1160]	1	0.125	0.28125	0.015625
{1f590-1f3fd}	[1161]	1	0.140625	0.28125	0.015625
{1f590-1f3fe}	[1162]	1	0.15625	0.28125	0.015625
{1f590-1f3ff}	[1163]	1	0.171875	0.28125	0.015625
{1f590}	[1164]	1	0.1875	0.28125	0.015625
{1f595-1f3fb}	[1165]	1	0.203125	0.28125	0.015625
{1f595-1f3fc}	[1166]	1	0.21875	0.28125	0.015625
{1f595-1f3fd}	[1167]	1	0.234375	0.28125	0.015625
{1f595-1f3fe}	[1168]	1	0.25	0.28125	0.015625
{1f595-1f3ff}	[1169]	1	0.265625	0.28125	0.015625
{1f595}	[1170]	1	0.28125	0.28125	0.015625
{1f596-1f3fb}	[1171]	1	0.296875	0.28125	0.015625
{1f596-1f3fc}	[1172]	1	0.3125	0.28125	0.015625
{1f596-1f3fd}	[1173]	1	0.328125	0.28125	0.015625
{1f596-1f3fe}	[1174]	1	0.34375	0.28125	0.015625
{1f596-1f3ff}	[1175]	1	0.359375	0.28125	0.015625
{1f596}	[1176]	1	0.375	0.28125	0.015625
{1f5a5}	[1177]	1	0.390625	0.28125	0.015625
{1f5a8}	[1178]	1	0.40625	0.28125	0.015625
{1f5b1}	[1179]	1	0.421875	0.28125	0.015625
{1f5b2}	[1180]	1	0.4375	0.28125	0.015625
{1f5bc}	[1181]	1	0.453125	0.28125	0.015625
{1f5c2}	[1182]	1	0.46875	0.28125	0.015625
{1f5c3}	[1183]	1	0.484375	0.28125	0.015625
{1f5c4}	[1184]	1	0.5	0.28125	0.015625
{1f5d1}	[1185]	1	0.515625	0.28125	0.015625
{1f5d2}	[1186]	1	0.53125	0.28125	0.015625
{1f5d3}	[1187]	1	0.546875	0.28125	0.015625
{1f5dc}	[1188]	1	0.5625	0.28125	0.015625
{1f5dd}	[1189]	1	0.578125	0.28125	0.015625
{1f5de}	[1190]	1	0.59375	0.28125	0.015625
{1f5e1}	[1191]	1	0.609375	0.28125	0.015625
{1f5e3}	[1192]	1	0.625	0.28125	0.015625
{1f5e8}	[1193]	1	0.640625	0.28125	0.015625
{1f5ef}	[1194]	1	0.65625	0.28125	0.015625
{1f5f3}	[1195]	1	0.671875	0.28125	0.015625
{1f5fa}	[1196]	1	0.6875	0.28125	0.015625
{1f5fb}	[1197]	1	0.703125	0.28125	0.015625
{1f5fc}	[1198]	1	0.71875	0.28125	0.015625
{1f5fd}	[1199]	1	0.734375	0.28125	0.015625
{1f5fe}	[1200]	1	0.75	0.28125	0.015625
{1f5ff}	[1201]	1	0.765625	0.28125	0.015625
{1f600}	[1202]	1	0.78125	0.28125	0.015625
{1f601}	[1203]	1	0.796875	0.28125	0.015625
{1f602}	[1204]	1	0.8125	0.28125	0.015625
{1f603}	[1205]	1	0.828125	0.28125	0.015625
{1f604}	[1206]	1	0.84375	0.28125	0.015625
{1f605}	[1207]	1	0.859375	0.28125	0.015625
{1f606}	[1208]	1	0.875	0.28125	0.015625
{1f607}	[1209]	1	0.890625	0.28125	0.015625
{1f608}	[1210]	1	0.90625	0.28125	0.015625
{1f609}	[1211]	1	0.921875	0.28125	0.015625
{1f60a}	[1212]	1	0.9375	0.28125	0.015625
{1f60b}	[1213]	1	0.953125	0.28125	0.015625
{1f60c}	[1214]	1	0.96875	0.28125	0.015625
{1f60d}	[1215]	1	0.984375	0.28125	0.015625
{1f60e}	[1216]	1	0	0.296875	0.015625
{1f60f}	[1217]	1	0.015625	0.296875	0.015625
{1f610}	[1218]	1	0.03125	0.296875	0.015625
{1f611}	[1219]	1	0.046875	0.296875	0.015625
{1f612}	[1220]	1	0.0625	0.296875	0.015625
{1f613}	[1221]	1	0.078125	0.296875	0.015625
{1f614}	[1222]	1	0.09375	0.296875	0.015625
{1f615}	[1223]	1	0.109375	0.296875	0.015625
{1f616}	[1224]	1	0.125	0.296875	0.015625
{1f617}	[1225]	1	0.140625	0.296875	0.015625
{1f618}	[1226]	1	0.15625	0.296875	0.015625
{1f619}	[1227]	1	0.171875	0.296875	0.015625
{1f61a}	[1228]	1	0.1875	0.296875	0.015625
{1f61b}	[1229]	1	0.203125	0.296875	0.015625
{1f61c}	[1230]	1	0.21875	0.296875	0.015625
{1f61d}	[1231]	1	0.234375	0.296875	0.015625
{1f61e}	[1232]	1	0.25	0.296875	0.015625
{1f61f}	[1233]	1	0.265625	0.296875	0.015625
{1f620}	[1234]	1	0.28125	0.296875	0.015625
{1f621}	[1235]	1	0.296875	0.296875	0.015625
{1f622}	[1236]	1	0.3125	0.296875	0.015625
{1f623}	[1237]	1	0.328125	0.296875	0.015625
{1f624}	[1238]	1	0.34375	0.296875	0.015625
{1f625}	[1239]	1	0.359375	0.296875	0.015625
{1f626}	[1240]	1	0.375	0.296875	0.015625
{1f627}	[1241]	1	0.390625	0.296875	0.015625
{1f628}	[1242]	1	0.40625	0.296875	0.015625
{1f629}	[1243]	1	0.421875	0.296875	0.015625
{1f62a}	[1244]	1	0.4375	0.296875	0.015625
{1f62b}	[1245]	1	0.453125	0.296875	0.015625
{1f62c}	[1246]	1	0.46875	0.296875	0.015625
{1f62d}	[1247]	1	0.484375	0.296875	0.015625
{1f62e}	[1248]	1	0.5	0.296875	0.015625
{1f62f}	[1249]	1	0.515625	0.296875	0.015625
{1f630}	[1250]	1	0.53125	0.296875	0.015625
{1f631}	[1251]	1	0.546875	0.296875	0.015625
{1f632}	[1252]	1	0.5625	0.296875	0.015625
{1f633}	[1253]	1	0.578125	0.296875	0.015625
{1f634}	[1254]	1	0.59375	0.296875	0.015625
{1f635}	[1255]	1	0.609375	0.296875	0.015625
{1f636}	[1256]	1	0.625	0.296875	0.015625
{1f637}	[1257]	1	0.640625	0.296875	0.015625
{1f638}	[1258]	1	0.65625	0.296875	0.015625
{1f639}	[1259]	1	0.671875	0.296875	0.015625
{1f63a}	[1260]	1	0.6875	0.296875	0.015625
{1f63b}	[1261]	1	0.703125	0.296875	0.015625
{1f63c}	[1262]	1	0.71875	0.296875	0.015625
{1f63d}	[1263]	1	0.734375	0.296875	0.015625
{1f63e}	[1264]	1	0.75	0.296875	0.015625
{1f63f}	[1265]	1	0.765625	0.296875	0.015625
{1f640}	[1266]	1	0.78125	0.296875	0.015625
{1f641}	[1267]	1	0.796875	0.296875	0.015625
{1f642}	[1268]	1	0.8125	0.296875	0.015625
{1f643}	[1269]	1	0.828125	0.296875	0.015625
{1f644}	[1270]	1	0.84375	0.296875	0.015625
{1f645-1f3fb}	[1271]	1	0.859375	0.296875	0.015625
{1f645-1f3fc}	[1272]	1	0.875	0.296875	0.015625
{1f645-1f3fd}	[1273]	1	0.890625	0.296875	0.015625
{1f645-1f3fe}	[1274]	1	0.90625	0.296875	0.015625
{1f645-1f3ff}	[1275]	1	0.921875	0.296875	0.015625
{1f645}	[1276]	1	0.9375	0.296875	0.015625
{1f646-1f3fb}	[1277]	1	0.953125	0.296875	0.015625
{1f646-1f3fc}	[1278]	1	0.96875	0.296875	0.015625
{1f646-1f3fd}	[1279]	1	0.984375	0.296875	0.015625
{1f646-1f3fe}	[1280]	1	0	0.3125	0.015625
{1f646-1f3ff}	[1281]	1	0.015625	0.3125	0.015625
{1f646}	[1282]	1	0.03125	0.3125	0.015625
{1f647-1f3fb}	[1283]	1	0.046875	0.3125	0.015625
{1f647-1f3fc}	[1284]	1	0.0625	0.3125	0.015625
{1f647-1f3fd}	[1285]	1	0.078125	0.3125	0.015625
{1f647-1f3fe}	[1286]	1	0.09375	0.3125	0.015625
{1f647-1f3ff}	[1287]	1	0.109375	0.3125	0.015625
{1f647}	[1288]	1	0.125	0.3125	0.015625
{1f648}	[1289]	1	0.140625	0.3125	0.015625
{1f649}	[1290]	1	0.15625	0.3125	0.015625
{1f64a}	[1291]	1	0.171875	0.3125	0.015625
{1f64b-1f3fb}	[1292]	1	0.1875	0.3125	0.015625
{1f64b-1f3fc}	[1293]	1	0.203125	0.3125	0.015625
{1f64b-1f3fd}	[1294]	1	0.21875	0.3125	0.015625
{1f64b-1f3fe}	[1295]	1	0.234375	0.3125	0.015625
{1f64b-1f3ff}	[1296]	1	0.25	0.3125	0.015625
{1f64b}	[1297]	1	0.265625	0.3125	0.015625
{1f64c-1f3fb}	[1298]	1	0.28125	0.3125	0.015625
{1f64c-1f3fc}	[1299]	1	0.296875	0.3125	0.015625
{1f64c-1f3fd}	[1300]	1	0.3125	0.3125	0.015625
{1f64c-1f3fe}	[1301]	1	0.328125	0.3125	0.015625
{1f64c-1f3ff}	[1302]	1	0.34375	0.3125	0.015625
{1f64c}	[1303]	1	0.359375	0.3125	0.015625
{1f64d-1f3fb}	[1304]	1	0.375	0.3125	0.015625
{1f64d-1f3fc}	[1305]	1	0.390625	0.3125	0.015625
{1f64d-1f3fd}	[1306]	1	0.40625	0.3125	0.015625
{1f64d-1f3fe}	[1307]	1	0.421875	0.3125	0.015625
{1f64d-1f3ff}	[1308]	1	0.4375	0.3125	0.015625
{1f64d}	[1309]	1	0.453125	0.3125	0.015625
{1f64e-1f3fb}	[1310]	1	0.46875	0.3125	0.015625
{1f64e-1f3fc}	[1311]	1	0.484375	0.3125	0.015625
{1f64e-1f3fd}	[1312]	1	0.5	0.3125	0.015625
{1f64e-1f3fe}	[1313]	1	0.515625	0.3125	0.015625
{1f64e-1f3ff}	[1314]	1	0.53125	0.3125	0.015625
{1f64e}	[1315]	1	0.546875	0.3125	0.015625
{1f64f-1f3fb}	[1316]	1	0.5625	0.3125	0.015625
{1f64f-1f3fc}	[1317]	1	0.578125	0.3125	0.015625
{1f64f-1f3fd}	[1318]	1	0.59375	0.3125	0.015625
{1f64f-1f3fe}	[1319]	1	0.609375	0.3125	0.015625
{1f64f-1f3ff}	[1320]	1	0.625	0.3125	0.015625
{1f64f}	[1321]	1	0.640625	0.3125	0.015625
{1f680}	[1322]	1	0.65625	0.3125	0.015625
{1f681}	[1323]	1	0.671875	0.3125	0.015625
{1f682}	[1324]	1	0.6875	0.3125	0.015625
{1f683}	[1325]	1	0.703125	0.3125	0.015625
{1f684}	[1326]	1	0.71875	0.3125	0.015625
{1f685}	[1327]	1	0.734375	0.3125	0.015625
{1f686}	[1328]	1	0.75	0.3125	0.015625
{1f687}	[1329]	1	0.765625	0.3125	0.015625
{1f688}	[1330]	1	0.78125	0.3125	0.015625
{1f689}	[1331]	1	0.796875	0.3125	0.015625
{1f68a}	[1332]	1	0.8125	0.3125	0.015625
{1f68b}	[1333]	1	0.828125	0.3125	0.015625
{1f68c}	[1334]	1	0.84375	0.3125	0.015625
{1f68d}	[1335]	1	0.859375	0.3125	0.015625
{1f68e}	[1336]	1	0.875	0.3125	0.015625
{1f68f}	[1337]	1	0.890625	0.3125	0.015625
{1f690}	[1338]	1	0.90625	0.3125	0.015625
{1f691}	[1339]	1	0.921875	0.3125	0.015625
{1f692}	[1340]	1	0.9375	0.3125	0.015625
{1f693}	[1341]	1	0.953125	0.3125	0.015625
{1f694}	[1342]	1	0.96875	0.3125	0.015625
{1f695}	[1343]	1	0.984375	0.3125	0.015625
{1f696}	[1344]	1	0	0.328125	0.015625
{1f697}	[1345]	1	0.015625	0.328125	0.015625
{1f698}	[1346]	1	0.03125	0.328125	0.015625
{1f699}	[1347]	1	0.046875	0.328125	0.015625
{1f69a}	[1348]	1	0.0625	0.328125	0.015625
{1f69b}	[1349]	1	0.078125	0.328125	0.015625
{1f69c}	[1350]	1	0.09375	0.328125	0.015625
{1f69d}	[1351]	1	0.109375	0.328125	0.015625
{1f69e}	[1352]	1	0.125	0.328125	0.015625
{1f69f}	[1353]	1	0.140625	0.328125	0.015625
{1f6a0}	[1354]	1	0.15625	0.328125	0.015625
{1f6a1}	[1355]	1	0.171875	0.328125	0.015625
{1f6a2}	[1356]	1	0.1875	0.328125	0.015625
{1f6a3-1f3fb}	[1357]	1	0.203125	0.328125	0.015625
{1f6a3-1f3fc}	[1358]	1	0.21875	0.328125	0.015625
{1f6a3-1f3fd}	[1359]	1	0.234375	0.328125	0.015625
{1f6a3-1f3fe}	[1360]	1	0.25	0.328125	0.015625
{1f6a3-1f3ff}	[1361]	1	0.265625	0.328125	0.015625
{1f6a3}	[1362]	1	0.28125	0.328125	0.015625
{1f6a4}	[1363]	1	0.296875	0.328125	0.015625
{1f6a5}	[1364]	1	0.3125	0.328125	0.015625
{1f6a6}	[1365]	1	0.328125	0.328125	0.015625
{1f6a7}	[1366]	1	0.34375	0.328125	0.015625
{1f6a8}	[1367]	1	0.359375	0.328125	0.015625
{1f6a9}	[1368]	1	0.375	0.328125	0.015625
{1f6aa}	[1369]	1	0.390625	0.328125	0.015625
{1f6ab}	[1370]	1	0.40625	0.328125	0.015625
{1f6ac}	[1371]	1	0.421875	0.328125	0.015625
